envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
466	6858000	6762000	6402000	6882000	7122000	7122000	
467	6927000	6759000	6519000	6999000	7239000	7119000	
468	6948000	6756000	6636000	6996000	7236000	7116000	
469	6969000	6753000	6633000	7113000	7233000	7113000	
470	6966000	6750000	6630000	7110000	7230000	7110000	
471	6963000	6747000	6627000	7107000	7227000	7107000	
472	6960000	6744000	6624000	7104000	7224000	7104000	
473	6981000	6741000	6621000	7221000	7221000	7101000	
474	6978000	6738000	6618000	7218000	7218000	7098000	
475	6999000	6735000	6615000	7335000	7215000	7095000	
476	7044000	6732000	6612000	7452000	7212000	7212000	
477	7065000	6849000	6609000	7449000	7209000	7209000	
478	7086000	6846000	6606000	7566000	7206000	7206000	
479	7131000	6963000	6603000	7563000	7323000	7203000	
480	7152000	6960000	6600000	7680000	7320000	7200000	
481	7197000	7077000	6597000	7677000	7437000	7197000	
482	7218000	7194000	6594000	7674000	7434000	7194000	
483	7239000	7191000	6591000	7791000	7431000	7191000	
484	7236000	7188000	6588000	7788000	7428000	7188000	
485	7257000	7185000	6705000	7785000	7425000	7185000	
486	7254000	7182000	6702000	7782000	7422000	7182000	
487	7251000	7179000	6699000	7779000	7419000	7179000	
488	7248000	7176000	6696000	7776000	7416000	7176000	
489	7269000	7173000	6693000	7773000	7533000	7173000	
490	7266000	7170000	6690000	7770000	7530000	7170000	
491	7311000	7287000	6687000	7767000	7527000	7287000	
492	7332000	7404000	6684000	7764000	7524000	7284000	
493	7353000	7401000	6801000	7761000	7521000	7281000	
494	7374000	7398000	6798000	7758000	7518000	7398000	
495	7395000	7515000	6795000	7755000	7515000	7395000	
496	7440000	7512000	6912000	7872000	7512000	7392000	
497	7485000	7629000	6909000	7869000	7509000	7509000	
498	7506000	7746000	6906000	7866000	7506000	7506000	
499	7551000	7863000	6903000	7863000	7623000	7503000	
500	7596000	7980000	7020000	7860000	7620000	7500000	
501	7593000	7977000	7017000	7857000	7617000	7497000	
502	7590000	7974000	7014000	7854000	7614000	7494000	
503	7659000	7971000	7131000	7851000	7731000	7611000	
504	7656000	7968000	7128000	7848000	7728000	7608000	
505	7677000	7965000	7245000	7845000	7725000	7605000	
506	7674000	7962000	7242000	7842000	7722000	7602000	
507	7695000	8079000	7239000	7839000	7719000	7599000	
508	7716000	8076000	7236000	7836000	7836000	7596000	
509	7737000	8073000	7233000	7833000	7953000	7593000	
510	7758000	8070000	7230000	7950000	7950000	7590000	
511	7803000	8067000	7227000	8067000	7947000	7707000	
512	7800000	8064000	7224000	8064000	7944000	7704000	
513	7821000	8181000	7221000	8061000	7941000	7701000	
514	7842000	8178000	7218000	8058000	7938000	7818000	
515	7863000	8175000	7335000	8055000	7935000	7815000	
516	7908000	8172000	7452000	8052000	8052000	7812000	
517	7929000	8169000	7569000	8049000	8049000	7809000	
518	7926000	8166000	7566000	8046000	8046000	7806000	
519	7947000	8163000	7563000	8043000	8163000	7803000	
520	7968000	8160000	7680000	8040000	8160000	7800000	
521	7965000	8157000	7677000	8037000	8157000	7797000	
522	7986000	8154000	7674000	8034000	8274000	7794000	
523	8007000	8151000	7791000	8031000	8271000	7791000	
524	8028000	8268000	7788000	8028000	8268000	7788000	
525	8025000	8265000	7785000	8025000	8265000	7785000	
526	8022000	8262000	7782000	8022000	8262000	7782000	
527	8043000	8379000	7779000	8019000	8259000	7779000	
528	8064000	8376000	7776000	8016000	8256000	7896000	
529	8061000	8373000	7773000	8013000	8253000	7893000	
530	8130000	8490000	7770000	8130000	8370000	7890000	
531	8151000	8487000	7767000	8127000	8487000	7887000	
532	8172000	8484000	7764000	8124000	8604000	7884000	
